enrollee_id,target
23603,0.24540134533768915
22499,0.1825667731753548
10465,0.44521073068269584
8293,0.18204346451583853
4246,0.11108713372315081
29306,0.1659724673652232
23118,0.7444598737582462
32832,0.16396291561666065
13380,0.11121670281964931
16102,0.6404829687523316
21761,0.18752703511349922
26112,0.10289245095277394
24468,0.45704249528818647
27200,0.22696655660889428
14341,0.12737030104008912
31993,0.22545189932643547
6811,0.7346622722540428
8854,0.3442560885594678
9709,0.11976680415505431
24656,0.1858159678718806
8464,0.4992262411630779
14522,0.5381727023372724
22739,0.17753486770080107
15368,0.146303515707003
31516,0.3447312273668987
23444,0.3146116422307744
19454,0.43807288839091735
7319,0.41444260999309435
32762,0.14355912832781265
28893,0.17353698416796945
2334,0.21504991315527416
27287,0.2611178533150906
6470,0.1190981113711932
5607,0.4175661584366528
1652,0.388492952427015
32671,0.6417924848201305
26165,0.26047437932601425
26033,0.16233251356131215
21060,0.3410676111994771
1735,0.33052951170302647
12103,0.28457716396542115
1204,0.09098680025229935
2406,0.11144991410277133
22521,0.11253178627247955
32178,0.1434582090966601
15624,0.2466660117788492
5883,0.08854256707517147
23845,0.12897973065390317
3724,0.10838535118650404
13252,0.3276484194387986
22987,0.12942784738953572
10755,0.45614454788340986
23310,0.411484090116409
4780,0.2727890855577958
10577,0.28869595459768543
7756,0.4481209558135324
17407,0.24578604210659333
3940,0.14113565918845486
4775,0.11839293076241142
29135,0.11881948638131717
23987,0.5438430683124122
28624,0.11639575337183761
24436,0.4016406752036723
14634,0.5794683857759159
20127,0.16278726428306176
21207,0.1543148948860604
20879,0.18225631623101443
2879,0.39185269100702297
20912,0.4488912246532032
19212,0.11098973863822158
30182,0.16663100696267108
11573,0.15790989796308477
12721,0.23857192919546266
17161,0.1403241780209416
8857,0.13498963878950565
7546,0.16449910079556335
18702,0.24166653393730578
11526,0.1289274566990928
24097,0.11369386375252678
2477,0.464813165575047
14472,0.558778484584539
312,0.09885265283953375
12342,0.5103558132056848
17790,0.55190056436455
766,0.11365830501268084
12396,0.4502477649907135
6825,0.17813803391618976
20581,0.5496376889275876
30072,0.1312212911099365
23143,0.11674085517170124
9627,0.7447175867301005
18582,0.1307442412103567
1676,0.1152277278381359
9357,0.13408472810964528
27993,0.12651935506886672
8158,0.1422325620568671
21086,0.12759529280016077
10333,0.4193754621438849
18504,0.46260122398869696
27533,0.10234653569356161
4123,0.6060490639670578
5437,0.17394121131709867
10448,0.44072575334593056
17868,0.19736582545164347
17398,0.24021655877759113
25573,0.13019542787437643
21458,0.4660922991271859
20974,0.24503997491344456
5912,0.5507194551178687
709,0.3170344203001991
3089,0.41127584311700033
16437,0.1107172713460798
15321,0.13892654454780878
15795,0.09613964932003918
18478,0.388468653195595
528,0.13035878776076273
11315,0.2710030538499616
22769,0.5650204617174269
26708,0.14010632386969002
4402,0.15896344015204436
23152,0.45537292637182464
10359,0.11669949404995537
9179,0.7269610981850285
26693,0.4257593910284242
14196,0.18256698666432394
16769,0.10086644570182048
5447,0.23888763423758136
6288,0.15096598828589025
28582,0.16430395389072538
21600,0.3985927292904919
15597,0.1942511635522485
15868,0.3989341001133163
3981,0.1377337188117075
4881,0.20318453590195568
32433,0.2372543362945261
15798,0.2630696916675619
31076,0.17363767400222646
19845,0.13583567560389553
28628,0.120567816999553
9610,0.17968810108686015
25124,0.1584468033779738
25278,0.3605755549503917
12670,0.5692968504680928
28725,0.10438745483370757
18514,0.4579545039214494
2698,0.2230781117274976
3783,0.31384943491952216
33075,0.14740696113344656
18468,0.6414229782750311
20936,0.13434124456230867
2341,0.13032226402219882
22281,0.0961554398881896
31200,0.3783478269795395
15424,0.4892997436100592
31788,0.12212800073854083
10695,0.3863092566509609
5452,0.11503010839733122
32326,0.2477954561069676
277,0.44679313486935857
29616,0.10180950478683512
19536,0.47022536360056144
14326,0.1289366272959548
18191,0.2274717215840417
17629,0.14690177563310752
7988,0.18515813497166778
27623,0.5133608360097537
20845,0.3821055100412212
19308,0.09001918061322475
12644,0.495531670795313
6708,0.43824549357400344
1625,0.12380656455329969
27738,0.10444972717160803
10942,0.7592519490130473
15481,0.34952434211581945
10085,0.29367827259561685
18835,0.16881899520340518
15804,0.5251316177805926
24330,0.5220219861981372
11812,0.13598692796482498
12863,0.2206699147737614
3172,0.14590817005401685
18080,0.20023388830638003
27986,0.1266208259420609
31022,0.4477174119276862
32728,0.12486474127964867
13376,0.4946415631673598
3248,0.26696202955084697
28858,0.11340654386554527
14590,0.44847972165087047
16405,0.6650030257787295
7919,0.1062943927318103
29661,0.23477295146175872
28749,0.1290280935278832
18329,0.2545920543581743
9212,0.4917068976031448
28006,0.10007133084033461
30804,0.15205152914821868
15664,0.12509636936562035
9391,0.17175957710128836
25836,0.16372074678918525
14476,0.5605008304952634
1602,0.2496356692288011
7604,0.15446478409542552
28697,0.18192631611978005
8908,0.2594504213178905
24469,0.3970928557804708
32290,0.21333803086424838
27040,0.13596756610221983
16080,0.2659428462909636
25525,0.3457480028796402
5385,0.11309133414670586
12439,0.09449881161270399
4922,0.09636907258367816
12408,0.6421497859030479
2069,0.14801961690713605
306,0.27026126028454456
26113,0.22659442065817936
8866,0.3144827836827167
24338,0.5293315362668691
26881,0.20847834738993404
4165,0.20151457172666754
18995,0.2544803977441121
18459,0.11796517100686185
10870,0.5820377250729682
281,0.11568484419367273
4313,0.26479368896971417
2310,0.227614006648863
31155,0.4138899047718478
23895,0.5243986748979153
7572,0.1903515818357664
11022,0.20174936652470785
21964,0.11266556998961204
2479,0.1583408717484366
8933,0.29686178417857784
138,0.09743942427948035
5846,0.10355053421337367
12469,0.12134411206482387
2967,0.27776074799584066
3464,0.15171212260457506
16177,0.2168012463332253
11991,0.21155365632870082
19207,0.1514839306464539
21543,0.14113592202704622
5414,0.17205497376607395
29017,0.16364746310631648
24758,0.20364921059557486
18181,0.3984896253134225
18335,0.5253605679091974
18223,0.15281646623082598
18603,0.13388428831144564
10764,0.10243878270594259
9226,0.45296546414166977
13923,0.11473868859822232
7493,0.12591487600095508
6800,0.3238153674893442
30234,0.1877196817437318
31607,0.11279283232239992
29896,0.2081607171498583
19912,0.35938763998508355
11587,0.45276260289978165
32852,0.14476548097524042
7177,0.1339033180601135
28051,0.4544135808195298
25877,0.31860831281997487
11362,0.12473063284829532
27324,0.1316937304085939
6042,0.12561177755240088
4751,0.16821558060895767
11941,0.13449711119732494
30832,0.5048682909457267
18204,0.31260336922897447
13433,0.2024693037562059
33144,0.3136241959118852
8247,0.22885894626354392
23877,0.35977695322348197
2590,0.11474986007862631
14824,0.19105446772322135
29867,0.14743063574559617
4533,0.4490430243407597
5775,0.45609657597216374
16726,0.26645313641652424
15415,0.1301480813146702
10323,0.10851777663063109
9565,0.10905377503013113
10501,0.4296871793833697
8261,0.5259168425876387
19119,0.11885285248697952
32195,0.3294072142910905
7219,0.1889976471944765
12099,0.5715840363170508
5987,0.12353040181241699
23035,0.45708479620773407
31842,0.3767406808885766
17819,0.5551011757515594
2800,0.13637778697811498
13520,0.2309291512860566
22951,0.13635492780312958
20915,0.5641300349066241
13458,0.13320638218406156
13547,0.15890130489260168
11552,0.11706717878093749
15596,0.20765285220246932
20950,0.09696771018840672
29308,0.34650398742157734
20016,0.15218774860546858
9446,0.17936968471365247
7247,0.11188870289438792
11328,0.6909995021811217
26313,0.22908691117889776
